occurrencedate,offence,occurrencedayofweek,occurrencehour,MCI,Neighbourhood,Lat,Long,  
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,23,Auto Theft,Milliken (130),43.8199539,-79.2753677,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,9,Auto Theft,Corso Italia-Davenport (92),43.6768494,-79.4402008,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,12,Auto Theft,North Riverdale (68),43.6654892,-79.352623,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,21,Auto Theft,Elms-Old Rexdale (5),43.721489,-79.558136,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,21,Auto Theft,Elms-Old Rexdale (5),43.721489,-79.558136,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,16,Auto Theft,Alderwood (20),43.6142044,-79.5333099,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,17,Auto Theft,Bedford Park-Nortown (39),43.7150955,-79.4243774,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,12,Auto Theft,Eglinton East (138),43.7402649,-79.2320557,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,12,Auto Theft,Annex (95),43.6739769,-79.4105148,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,12,Auto Theft,Islington-City Centre West (14),43.6161079,-79.5569611,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,17,Auto Theft,Morningside (135),43.7928047,-79.2069931,
2017-02-16T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,0,Auto Theft,Agincourt South-Malvern West (128),43.7867126,-79.2421722,
2017-02-17T05:00:00.000Z,B&E - To Steal Firearm,Friday    ,9,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),43.6625443,-79.4435654,
2017-02-17T05:00:00.000Z,Discharge Firearm With Intent,Friday    ,18,Assault,Flemingdon Park (44),43.7144051,-79.3363495,
2017-02-17T05:00:00.000Z,Robbery With Weapon,Friday    ,20,Robbery,Moss Park (73),43.6561661,-79.3701248,
2017-02-17T05:00:00.000Z,B&E,Friday    ,13,Break and Enter,Forest Hill North (102),43.7028961,-79.4224091,
2017-02-17T05:00:00.000Z,Robbery - Purse Snatch,Friday    ,12,Robbery,The Beaches (63),43.6704636,-79.2980194,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,11,Assault,Henry Farm (53),43.7750168,-79.3433609,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,11,Assault,Newtonbrook West (36),43.7926483,-79.4244461,
2017-02-17T05:00:00.000Z,B&E,Friday    ,1,Break and Enter,Mount Pleasant East (99),43.7154579,-79.4002304,
2017-02-17T05:00:00.000Z,Assault,Friday    ,15,Assault,Old East York (58),43.6943626,-79.3269882,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,0,Assault,Woburn (137),43.762867,-79.2110519,
2017-02-17T05:00:00.000Z,Assault,Friday    ,15,Assault,Kennedy Park (124),43.7299881,-79.2670364,
2017-02-17T05:00:00.000Z,B&E W'Intent,Friday    ,13,Break and Enter,Willowdale East (51),43.7769279,-79.4131927,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,12,Assault,Yonge-Eglinton (100),43.7061043,-79.4014511,
2017-02-17T05:00:00.000Z,B&E,Friday    ,16,Break and Enter,Parkwoods-Donalda (45),43.7415009,-79.3142395,
2017-02-17T05:00:00.000Z,Assault,Friday    ,20,Assault,Parkwoods-Donalda (45),43.7593689,-79.3209229,
2017-02-17T05:00:00.000Z,Assault Bodily Harm,Friday    ,20,Assault,Rosedale-Moore Park (98),43.6862335,-79.3933334,
2017-02-17T05:00:00.000Z,B&E,Friday    ,22,Break and Enter,Bay Street Corridor (76),43.6684799,-79.387413,
2017-02-17T05:00:00.000Z,B&E,Friday    ,21,Break and Enter,Kennedy Park (124),43.7162323,-79.2626724,
2017-02-17T05:00:00.000Z,B&E,Friday    ,12,Break and Enter,Scarborough Village (139),43.7451057,-79.2197266,
2017-02-17T05:00:00.000Z,B&E,Friday    ,9,Break and Enter,Oakridge (121),43.6923332,-79.2833786,
2017-02-17T05:00:00.000Z,Assault,Friday    ,12,Assault,Waterfront Communities-The Island (77),43.6466064,-79.3897705,
2017-02-17T05:00:00.000Z,B&E,Friday    ,18,Break and Enter,Kennedy Park (124),43.7177658,-79.2557831,
2017-02-17T05:00:00.000Z,B&E,Friday    ,18,Break and Enter,Henry Farm (53),43.7712059,-79.3314667,
2017-02-17T05:00:00.000Z,Theft Over,Friday    ,12,Theft Over,West Hill (136),43.7630692,-79.1937714,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,18,Assault,Kensington-Chinatown (78),43.649353,-79.3936996,
2017-02-17T05:00:00.000Z,Assault,Friday    ,18,Assault,Agincourt South-Malvern West (128),43.7896233,-79.2588348,
2017-02-17T05:00:00.000Z,Assault - Force/Thrt/Impede,Friday    ,18,Assault,Victoria Village (43),43.7189102,-79.3044662,
2017-02-17T05:00:00.000Z,Assault,Friday    ,8,Assault,West Humber-Clairville (1),43.7026367,-79.589119,
2017-02-17T05:00:00.000Z,Discharge Firearm With Intent,Friday    ,1,Assault,Kingsview Village-The Westway (6),43.7013283,-79.5486755,
2017-02-17T05:00:00.000Z,Robbery - Delivery Person,Friday    ,4,Robbery,Annex (95),43.6724281,-79.4048843,
2017-02-17T05:00:00.000Z,Discharge Firearm With Intent,Friday    ,0,Assault,Rustic (28),43.7075539,-79.5051117,
2017-02-17T05:00:00.000Z,Assault,Friday    ,10,Assault,Rosedale-Moore Park (98),43.6724434,-79.3861618,
2017-02-17T05:00:00.000Z,Assault,Friday    ,10,Assault,Rosedale-Moore Park (98),43.6724434,-79.3861618,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,11,Assault,North St.James Town (74),43.6713295,-79.3737259,
2017-02-17T05:00:00.000Z,Robbery - Other,Friday    ,11,Robbery,North St.James Town (74),43.6713295,-79.3737259,
2017-02-17T05:00:00.000Z,Assault,Friday    ,11,Assault,Flemingdon Park (44),43.7190323,-79.3285294,
2017-02-17T05:00:00.000Z,B&E,Friday    ,18,Break and Enter,Birchcliffe-Cliffside (122),43.6874542,-79.2839737,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,17,Assault,Dorset Park (126),43.7717361,-79.2832489,
2017-02-17T05:00:00.000Z,Assault,Friday    ,17,Assault,Dorset Park (126),43.7717361,-79.2832489,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,15,Assault,Black Creek (24),43.7688293,-79.520401,
2017-02-17T05:00:00.000Z,Assault - Resist/ Prevent Seiz,Friday    ,19,Assault,Oakridge (121),43.6912346,-79.2883606,
2017-02-17T05:00:00.000Z,Assault,Friday    ,22,Assault,Banbury-Don Mills (42),43.7171021,-79.3499756,
2017-02-17T05:00:00.000Z,Assault,Friday    ,0,Assault,Roncesvalles (86),43.6410294,-79.4345169,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,7,Assault,Lawrence Park South (103),43.7195511,-79.4011383,
2017-02-17T05:00:00.000Z,Assault Bodily Harm,Friday    ,7,Assault,Lawrence Park South (103),43.7195511,-79.4011383,
2017-02-17T05:00:00.000Z,B&E,Friday    ,0,Break and Enter,Agincourt North (129),43.8088264,-79.2627792,
2017-02-17T05:00:00.000Z,B&E,Friday    ,15,Break and Enter,Little Portugal (84),43.6430969,-79.4243698,
2017-02-17T05:00:00.000Z,Assault,Friday    ,18,Assault,Church-Yonge Corridor (75),43.6526833,-79.3780899,
2017-02-17T05:00:00.000Z,Robbery - Business,Friday    ,1,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7523041,-79.5993042,
2017-02-17T05:00:00.000Z,Assault,Friday    ,4,Assault,Bay Street Corridor (76),43.6561279,-79.3855286,
2017-02-17T05:00:00.000Z,Assault,Friday    ,7,Assault,Old East York (58),43.6977692,-79.3294907,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,9,Assault,High Park North (88),43.6563225,-79.4524536,
2017-02-17T05:00:00.000Z,Assault,Friday    ,10,Assault,Niagara (82),43.6407585,-79.4114685,
2017-02-17T05:00:00.000Z,Robbery - Purse Snatch,Friday    ,21,Robbery,Keelesdale-Eglinton West (110),43.6821365,-79.4715958,
2017-02-17T05:00:00.000Z,Robbery - Mugging,Friday    ,16,Robbery,Beechborough-Greenbrook (112),43.6896706,-79.4771805,
2017-02-17T05:00:00.000Z,Assault,Friday    ,0,Assault,Church-Yonge Corridor (75),43.6586685,-79.3819275,
2017-02-17T05:00:00.000Z,Assault,Friday    ,2,Assault,York University Heights (27),43.7648163,-79.5013275,
2017-02-17T05:00:00.000Z,Assault,Friday    ,3,Assault,Bay Street Corridor (76),43.6643715,-79.3871841,
2017-02-17T05:00:00.000Z,B&E W'Intent,Friday    ,3,Break and Enter,Ionview (125),43.7253609,-79.2760315,
2017-02-17T05:00:00.000Z,B&E,Friday    ,9,Break and Enter,Danforth (66),43.6843071,-79.3357162,
2017-02-17T05:00:00.000Z,B&E,Friday    ,16,Break and Enter,Thistletown-Beaumond Heights (3),43.7438126,-79.5716934,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,23,Assault,Waterfront Communities-The Island (77),43.6399651,-79.3801956,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,23,Assault,Waterfront Communities-The Island (77),43.6399651,-79.3801956,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,23,Assault,Waterfront Communities-The Island (77),43.6399651,-79.3801956,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,23,Assault,Waterfront Communities-The Island (77),43.6399651,-79.3801956,
2017-02-17T05:00:00.000Z,Assault With Weapon,Friday    ,23,Assault,Waterfront Communities-The Island (77),43.6399651,-79.3801956,
2017-02-17T05:00:00.000Z,Assault,Friday    ,20,Assault,Church-Yonge Corridor (75),43.6613731,-79.38311,
2017-02-17T05:00:00.000Z,Assault,Friday    ,1,Assault,Wexford/Maryvale (119),43.7285271,-79.2986145,
2017-02-17T05:00:00.000Z,B&E,Friday    ,7,Break and Enter,Moss Park (73),43.6528206,-79.3716049,
2017-02-17T05:00:00.000Z,B&E,Friday    ,2,Break and Enter,Newtonbrook East (50),43.7894554,-79.4009476,
2017-02-17T05:00:00.000Z,Assault,Friday    ,9,Assault,Malvern (132),43.8091774,-79.2216568,
2017-02-17T05:00:00.000Z,B&E,Friday    ,12,Break and Enter,Yorkdale-Glen Park (31),43.7119141,-79.4619522,
2017-02-17T05:00:00.000Z,Assault,Friday    ,0,Assault,Bendale (127),43.7425423,-79.261467,
2017-02-17T05:00:00.000Z,Assault,Friday    ,0,Assault,Wexford/Maryvale (119),43.7285271,-79.2986145,
2017-02-17T05:00:00.000Z,B&E,Friday    ,3,Break and Enter,Humber Summit (21),43.7485619,-79.5587845,
2017-02-17T05:00:00.000Z,Assault,Friday    ,0,Assault,Waterfront Communities-The Island (77),43.6475716,-79.3884048,
2017-02-17T05:00:00.000Z,B&E,Friday    ,1,Break and Enter,Niagara (82),43.6353416,-79.4186554,
2017-02-17T05:00:00.000Z,B&E,Friday    ,3,Break and Enter,Bendale (127),43.7713127,-79.2723236,
2017-02-17T05:00:00.000Z,Assault - Resist/ Prevent Seiz,Friday    ,16,Assault,Agincourt South-Malvern West (128),43.7896233,-79.2588348,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,0,Auto Theft,West Humber-Clairville (1),43.6898994,-79.5784149,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,0,Auto Theft,West Humber-Clairville (1),43.6898994,-79.5784149,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,19,Auto Theft,Englemount-Lawrence (32),43.7180443,-79.4350967,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,11,Auto Theft,Kennedy Park (124),43.7327728,-79.2645569,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,23,Auto Theft,Rustic (28),43.715744,-79.5047607,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,21,Auto Theft,Rockcliffe-Smythe (111),43.6673775,-79.4976501,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,18,Auto Theft,Clairlea-Birchmount (120),43.7070007,-79.2681274,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,18,Auto Theft,Clairlea-Birchmount (120),43.7070007,-79.2681274,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,18,Auto Theft,Clairlea-Birchmount (120),43.7070007,-79.2681274,
2017-02-17T05:00:00.000Z,Theft Of Motor Vehicle,Friday    ,19,Auto Theft,Bayview Woods-Steeles (49),43.798172,-79.3746719,
2017-02-18T05:00:00.000Z,Robbery - Swarming,Saturday  ,1,Robbery,Woburn (137),43.7581863,-79.233078,
2017-02-18T05:00:00.000Z,Assault Bodily Harm,Saturday  ,2,Assault,East End-Danforth (62),43.6876793,-79.3015976,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,3,Break and Enter,Greenwood-Coxwell (65),43.680378,-79.3308105,
2017-02-18T05:00:00.000Z,Use Firearm / Immit Commit Off,Saturday  ,12,Assault,Regent Park (72),43.6616592,-79.3560867,
2017-02-18T05:00:00.000Z,Assault - Resist/ Prevent Seiz,Saturday  ,22,Assault,Moss Park (73),43.6592941,-79.3666687,
2017-02-18T05:00:00.000Z,Assault - Resist/ Prevent Seiz,Saturday  ,22,Assault,Moss Park (73),43.6592941,-79.3666687,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,20,Assault,South Parkdale (85),43.6374626,-79.4347229,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,17,Break and Enter,West Humber-Clairville (1),43.7225914,-79.5872421,
2017-02-18T05:00:00.000Z,Assault Bodily Harm,Saturday  ,21,Assault,Eglinton East (138),43.7358513,-79.2520523,
2017-02-18T05:00:00.000Z,Theft Over - Bicycle,Saturday  ,9,Theft Over,Kensington-Chinatown (78),43.6536064,-79.4031067,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,0,Assault,Moss Park (73),43.6545258,-79.3694611,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,5,Assault,Bay Street Corridor (76),43.6460571,-79.3855591,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,5,Assault,Bay Street Corridor (76),43.6460571,-79.3855591,
2017-02-18T05:00:00.000Z,Robbery - Swarming,Saturday  ,2,Robbery,Annex (95),43.6666603,-79.4038696,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,10,Assault,Cabbagetown-South St.James Town (71),43.6631927,-79.3730621,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,13,Assault,Milliken (130),43.822258,-79.2756577,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,14,Assault,Milliken (130),43.8098907,-79.2576981,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,16,Assault,Oakridge (121),43.6928711,-79.2890244,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,17,Break and Enter,West Humber-Clairville (1),43.7221794,-79.5783997,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,2,Assault,Waterfront Communities-The Island (77),43.6472282,-79.3900452,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,23,Assault,Danforth (66),43.6828117,-79.3429718,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,0,Assault,Roncesvalles (86),43.6410294,-79.4345169,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,16,Assault,Agincourt North (129),43.8071899,-79.2703934,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,18,Assault,Weston (113),43.7003555,-79.5153275,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,20,Assault,Eglinton East (138),43.7355843,-79.2531891,
2017-02-18T05:00:00.000Z,Pointing A Firearm,Saturday  ,2,Assault,Waterfront Communities-The Island (77),43.6465149,-79.3939362,
2017-02-18T05:00:00.000Z,Discharge Firearm - Recklessly,Saturday  ,2,Assault,Waterfront Communities-The Island (77),43.6465149,-79.3939362,
2017-02-18T05:00:00.000Z,Assault Peace Officer Wpn/Cbh,Saturday  ,2,Assault,Waterfront Communities-The Island (77),43.6465149,-79.3939362,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,2,Assault,Church-Yonge Corridor (75),43.6510582,-79.3787384,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,2,Assault,Highland Creek (134),43.7821922,-79.1724472,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,4,Assault,Moss Park (73),43.6570702,-79.3745651,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,4,Assault,Moss Park (73),43.6570702,-79.3745651,
2017-02-18T05:00:00.000Z,Theft From Motor Vehicle Over,Saturday  ,12,Theft Over,Newtonbrook East (50),43.7816391,-79.4160004,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,20,Assault,Hillcrest Village (48),43.7900162,-79.3680649,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,20,Assault,Hillcrest Village (48),43.7900162,-79.3680649,
2017-02-18T05:00:00.000Z,Pointing A Firearm,Saturday  ,20,Assault,Hillcrest Village (48),43.7900162,-79.3680649,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,18,Assault,Mount Dennis (115),43.6881256,-79.4926224,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,20,Assault,Cliffcrest (123),43.7222939,-79.2499771,
2017-02-18T05:00:00.000Z,Assault Bodily Harm,Saturday  ,23,Assault,Kensington-Chinatown (78),43.6517754,-79.4039993,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,18,Break and Enter,Kensington-Chinatown (78),43.6560936,-79.4026871,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,5,Break and Enter,High Park North (88),43.660099,-79.4574051,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,1,Assault,Ionview (125),43.7328644,-79.2789001,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,21,Break and Enter,Stonegate-Queensway (16),43.6322899,-79.4850616,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,23,Assault,Downsview-Roding-CFB (26),43.7373734,-79.4907761,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,22,Break and Enter,Oakridge (121),43.6951752,-79.2785568,
2017-02-18T05:00:00.000Z,Discharge Firearm With Intent,Saturday  ,1,Assault,Glenfield-Jane Heights (25),43.7378082,-79.520134,
2017-02-18T05:00:00.000Z,Aggravated Assault,Saturday  ,6,Assault,Woodbine Corridor (64),43.6786995,-79.3141708,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,0,Break and Enter,Malvern (132),43.7918816,-79.2360611,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,18,Assault,Morningside (135),43.7826042,-79.2049789,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,13,Assault,Woburn (137),43.7795486,-79.2329788,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,12,Assault,Trinity-Bellwoods (81),43.6507072,-79.4139328,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,23,Assault,Newtonbrook East (50),43.7797699,-79.4155731,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,20,Break and Enter,East End-Danforth (62),43.6861153,-79.310936,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,16,Assault,Glenfield-Jane Heights (25),43.7396736,-79.5096817,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,1,Assault,North Riverdale (68),43.6676369,-79.3427811,
2017-02-18T05:00:00.000Z,Robbery - Mugging,Saturday  ,0,Robbery,Waterfront Communities-The Island (77),43.645546,-79.3698196,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,1,Assault,North Riverdale (68),43.6676369,-79.3427811,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,2,Assault,Ionview (125),43.7314377,-79.2712097,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,2,Assault,Yorkdale-Glen Park (31),43.7067261,-79.4555588,
2017-02-18T05:00:00.000Z,Assault Bodily Harm,Saturday  ,2,Assault,Yorkdale-Glen Park (31),43.7067261,-79.4555588,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,11,Assault,Woburn (137),43.7682495,-79.2366409,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,1,Assault,Danforth (66),43.6817131,-79.3313522,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,16,Assault,Agincourt North (129),43.8071899,-79.2703934,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,16,Assault,Agincourt North (129),43.8071899,-79.2703934,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,0,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6648979,-79.4457397,
2017-02-18T05:00:00.000Z,Assault Bodily Harm,Saturday  ,1,Assault,Moss Park (73),43.6561661,-79.3701248,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,5,Assault,Willowridge-Martingrove-Richview (7),43.676342,-79.5704117,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,7,Assault,Ionview (125),43.7338181,-79.2686081,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,8,Assault,Woburn (137),43.7423859,-79.2293167,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,13,Assault,West Hill (136),43.7676277,-79.1824036,
2017-02-18T05:00:00.000Z,Assault,Saturday  ,23,Assault,Church-Yonge Corridor (75),43.6563301,-79.380928,
2017-02-18T05:00:00.000Z,Assault With Weapon,Saturday  ,19,Assault,Oakridge (121),43.6971779,-79.2748337,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,21,Break and Enter,Danforth (66),43.6833687,-79.3236389,
2017-02-18T05:00:00.000Z,B&E W'Intent,Saturday  ,15,Break and Enter,Willowdale East (51),43.7610321,-79.4012833,
2017-02-18T05:00:00.000Z,Robbery - Delivery Person,Saturday  ,21,Robbery,Englemount-Lawrence (32),43.7192154,-79.4451828,
2017-02-18T05:00:00.000Z,B&E,Saturday  ,22,Break and Enter,Stonegate-Queensway (16),43.6330452,-79.4864426,
2017-02-18T05:00:00.000Z,Robbery - Mugging,Saturday  ,23,Robbery,Church-Yonge Corridor (75),43.6649399,-79.3845978,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,0,Auto Theft,Waterfront Communities-The Island (77),43.644455,-79.4000931,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,1,Auto Theft,Bayview Village (52),43.7857094,-79.3863983,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,17,Auto Theft,Eglinton East (138),43.7366982,-79.248085,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,21,Auto Theft,Stonegate-Queensway (16),43.6322899,-79.4850616,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,18,Auto Theft,York University Heights (27),43.7735596,-79.4765549,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,16,Auto Theft,Rustic (28),43.7049522,-79.4940948,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,22,Auto Theft,Rouge (131),43.8045387,-79.1784668,
2017-02-18T05:00:00.000Z,Theft Of Motor Vehicle,Saturday  ,20,Auto Theft,Newtonbrook West (36),43.7839355,-79.445549,
2017-02-19T05:00:00.000Z,Assault,Sunday    ,15,Assault,Malvern (132),43.8120804,-79.2117538,
2017-02-19T05:00:00.000Z,Assault With Weapon,Sunday    ,10,Assault,Humbermede (22),43.7482376,-79.5416107,
2017-02-19T05:00:00.000Z,B&E,Sunday    ,11,Break and Enter,Willowdale West (37),43.7728691,-79.4313126,
2017-02-19T05:00:00.000Z,Theft From Motor Vehicle Over,Sunday    ,1,Theft Over,St.Andrew-Windfields (40),43.7512169,-79.3826141,
